County,STI_Disease,Year,Cases,Rate,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,H_MALE,H_FEMALE
Morgan,Syphillis,2023,29,19.9,148620,72117,76503,57046,66665,11897,10090,6448,2249
Morgan,Syphillis,2024,30,21.1,149207,72402,76805,57271,66929,11944,10130,6473,2258
Morrow,Chlaydia,2020,530,429.0,123638,60403,63235,47574,48704,10085,9269,5280,4588
Morrow,Chlaydia,2021,571,462.5,124132,60644,63487,47764,48898,10125,9306,5301,4606
Morrow,Chlaydia,2022,573,464.0,124627,60886,63740,47954,49093,10165,9343,5322,4624
Morrow,Chlaydia,2023,503,407.4,125121,61127,63993,48144,49288,10206,9380,5343,4643
Morrow,Chlaydia,2024,457,370.2,125616,61369,64246,48335,49483,10246,9417,5364,4661
Morrow,Gonorrhoea,2020,147,119.7,123638,60403,63235,47574,48704,10085,9269,5280,4588
Morrow,Gonorrhoea,2021,223,181.0,124132,60644,63487,47764,48898,10125,9306,5301,4606
Morrow,Gonorrhoea,2022,206,166.9,124627,60886,63740,47954,49093,10165,9343,5322,4624
Morrow,Gonorrhoea,2023,222,180.0,125121,61127,63993,48144,49288,10206,9380,5343,4643
Morrow,Gonorrhoea,2024,147,118.9,125616,61369,64246,48335,49483,10246,9417,5364,4661
Morrow,Syphillis,2020,16,13.3,123638,60403,63235,47574,48704,10085,9269,5280,4588
Morrow,Syphillis,2021,19,15.7,124132,60644,63487,47764,48898,10125,9306,5301,4606
Morrow,Syphillis,2022,22,18.1,124627,60886,63740,47954,49093,10165,9343,5322,4624
Morrow,Syphillis,2023,22,18.3,125121,61127,63993,48144,49288,10206,9380,5343,4643
Morrow,Syphillis,2024,30,24.9,125616,61369,64246,48335,49483,10246,9417,5364,4661
Muskingum,Chlaydia,2020,243,345.3,70638,34850,35788,24676,32676,5587,6529,2004,2975
Muskingum,Chlaydia,2021,233,330.5,70920,34989,35931,24774,32806,5609,6555,2012,2986
Muskingum,Chlaydia,2022,251,355.7,71203,35128,36074,24873,32937,5631,6581,2020,2998
Muskingum,Chlaydia,2023,308,436.3,71485,35268,36217,24972,33068,5654,6607,2028,3010
Muskingum,Chlaydia,2024,261,369.9,71768,35407,36360,25070,33198,5676,6633,2036,3022
Muskingum,Gonorrhoea,2020,66,94.4,70638,34850,35788,24676,32676,5587,6529,2004,2975
Muskingum,Gonorrhoea,2021,99,141.4,70920,34989,35931,24774,32806,5609,6555,2012,2986
Muskingum,Gonorrhoea,2022,101,144.0,71203,35128,36074,24873,32937,5631,6581,2020,2998
Muskingum,Gonorrhoea,2023,78,111.5,71485,35268,36217,24972,33068,5654,6607,2028,3010
Muskingum,Gonorrhoea,2024,101,144.2,71768,35407,36360,25070,33198,5676,6633,2036,3022
Muskingum,Syphillis,2020,8,11.4,70638,34850,35788,24676,32676,5587,6529,2004,2975
Muskingum,Syphillis,2021,10,15.1,70920,34989,35931,24774,32806,5609,6555,2012,2986
Muskingum,Syphillis,2022,12,17.9,71203,35128,36074,24873,32937,5631,6581,2020,2998
Muskingum,Syphillis,2023,11,16.1,71485,35268,36217,24972,33068,5654,6607,2028,3010
Muskingum,Syphillis,2024,10,15.0,71768,35407,36360,25070,33198,5676,6633,2036,3022
Noble,Chlaydia,2020,428,342.6,125040,61502,63538,53662,51760,5514,2511,4167,2935
Noble,Chlaydia,2021,334,267.8,125540,61748,63792,53876,51967,5536,2521,4183,2946
Noble,Chlaydia,2022,430,344.4,126040,61994,64046,54091,52174,5558,2531,4200,2958
Noble,Chlaydia,2023,505,404.1,126540,62240,64300,54305,52381,5580,2541,4217,2970
Noble,Chlaydia,2024,417,334.2,127040,62486,64554,54520,52588,5602,2551,4233,2981
Noble,Gonorrhoea,2020,143,115.1,125040,61502,63538,53662,51760,5514,2511,4167,2935
Noble,Gonorrhoea,2021,179,143.5,125540,61748,63792,53876,51967,5536,2521,4183,2946
Noble,Gonorrhoea,2022,128,102.9,126040,61994,64046,54091,52174,5558,2531,4200,2958
Noble,Gonorrhoea,2023,153,122.7,126540,62240,64300,54305,52381,5580,2541,4217,2970
Noble,Gonorrhoea,2024,212,169.6,127040,62486,64554,54520,52588,5602,2551,4233,2981
Noble,Syphillis,2020,16,13.3,125040,61502,63538,53662,51760,5514,2511,4167,2935
Noble,Syphillis,2021,14,11.2,125540,61748,63792,53876,51967,5536,2521,4183,2946
Noble,Syphillis,2022,19,15.5,126040,61994,64046,54091,52174,5558,2531,4200,2958
Noble,Syphillis,2023,20,16.4,126540,62240,64300,54305,52381,5580,2541,4217,2970
Noble,Syphillis,2024,20,16.6,127040,62486,64554,54520,52588,5602,2551,4233,2981
Ottawa,Chlaydia,2020,354,293.0,121132,59635,61497,44330,44589,9192,7250,5204,2156
Ottawa,Chlaydia,2021,450,372.3,121616,59873,61742,44507,44767,9228,7279,5224,2164
Ottawa,Chlaydia,2022,495,408.8,122101,60112,61988,44684,44945,9265,7308,5245,2173
Ottawa,Chlaydia,2023,650,537.2,122585,60350,62234,44861,45124,9302,7337,5266,2181
Ottawa,Chlaydia,2024,556,459.5,123070,60589,62480,45039,45302,9339,7366,5287,2190
Ottawa,Gonorrhoea,2020,154,127.2,121132,59635,61497,44330,44589,9192,7250,5204,2156
Ottawa,Gonorrhoea,2021,165,136.7,121616,59873,61742,44507,44767,9228,7279,5224,2164
Ottawa,Gonorrhoea,2022,164,136.0,122101,60112,61988,44684,44945,9265,7308,5245,2173
Ottawa,Gonorrhoea,2023,204,168.9,122585,60350,62234,44861,45124,9302,7337,5266,2181
Ottawa,Gonorrhoea,2024,187,154.5,123070,60589,62480,45039,45302,9339,7366,5287,2190
Ottawa,Syphillis,2020,26,21.9,121132,59635,61497,44330,44589,9192,7250,5204,2156
Ottawa,Syphillis,2021,17,14.8,121616,59873,61742,44507,44767,9228,7279,5224,2164
Ottawa,Syphillis,2022,17,14.8,122101,60112,61988,44684,44945,9265,7308,5245,2173
Ottawa,Syphillis,2023,24,20.2,122585,60350,62234,44861,45124,9302,7337,5266,2181
Ottawa,Syphillis,2024,28,23.5,123070,60589,62480,45039,45302,9339,7366,5287,2190
Paulding,Chlaydia,2020,325,392.3,82921,41795,41126,33712,30553,4045,5441,2601,1757
Paulding,Chlaydia,2021,344,415.6,83252,41962,41290,33846,30675,4061,5462,2611,1764
Paulding,Chlaydia,2022,303,366.1,83584,42129,41455,33981,30797,4077,5484,2621,1771
Paulding,Chlaydia,2023,258,311.5,83916,42296,41619,34116,30919,4093,5506,2632,1778
Paulding,Chlaydia,2024,387,466.8,84247,42463,41784,34251,31041,4109,5528,2642,1785
Paulding,Gonorrhoea,2020,155,187.0,82921,41795,41126,33712,30553,4045,5441,2601,1757
Paulding,Gonorrhoea,2021,136,164.1,83252,41962,41290,33846,30675,4061,5462,2611,1764
Paulding,Gonorrhoea,2022,119,144.3,83584,42129,41455,33981,30797,4077,5484,2621,1771
Paulding,Gonorrhoea,2023,182,219.8,83916,42296,41619,34116,30919,4093,5506,2632,1778
Paulding,Gonorrhoea,2024,165,199.4,84247,42463,41784,34251,31041,4109,5528,2642,1785
Paulding,Syphillis,2020,14,18.0,82921,41795,41126,33712,30553,4045,5441,2601,1757
Paulding,Syphillis,2021,14,17.6,83252,41962,41290,33846,30675,4061,5462,2611,1764
Paulding,Syphillis,2022,18,21.8,83584,42129,41455,33981,30797,4077,5484,2621,1771
Paulding,Syphillis,2023,18,22.3,83916,42296,41619,34116,30919,4093,5506,2632,1778
Paulding,Syphillis,2024,11,14.2,84247,42463,41784,34251,31041,4109,5528,2642,1785
Perry,Chlaydia,2020,473,483.4,97986,49212,48774,35390,43426,2139,8895,1318,3365
Perry,Chlaydia,2021,479,489.1,98377,49408,48969,35531,43599,2147,8930,1323,3378
Perry,Chlaydia,2022,570,582.5,98769,49605,49164,35673,43773,2156,8966,1328,3391
Perry,Chlaydia,2023,521,532.7,99161,49802,49359,35814,43947,2164,9001,1333,3405
Perry,Chlaydia,2024,503,514.1,99553,49999,49554,35956,44120,2173,9037,1339,3418
Perry,Gonorrhoea,2020,226,231.0,97986,49212,48774,35390,43426,2139,8895,1318,3365
Perry,Gonorrhoea,2021,182,186.6,98377,49408,48969,35531,43599,2147,8930,1323,3378
Perry,Gonorrhoea,2022,197,201.2,98769,49605,49164,35673,43773,2156,8966,1328,3391
Perry,Gonorrhoea,2023,241,246.1,99161,49802,49359,35814,43947,2164,9001,1333,3405
Perry,Gonorrhoea,2024,187,191.7,99553,49999,49554,35956,44120,2173,9037,1339,3418
Perry,Syphillis,2020,14,15.3,97986,49212,48774,35390,43426,2139,8895,1318,3365
Perry,Syphillis,2021,22,22.6,98377,49408,48969,35531,43599,2147,8930,1323,3378
Perry,Syphillis,2022,16,17.3,98769,49605,49164,35673,43773,2156,8966,1328,3391
Perry,Syphillis,2023,17,17.6,99161,49802,49359,35814,43947,2164,9001,1333,3405
Perry,Syphillis,2024,23,24.3,99553,49999,49554,35956,44120,2173,9037,1339,3418
Pickaway,Chlaydia,2020,253,543.4,46717,23024,23693,16836,19881,3351,2251,369,1743
Pickaway,Chlaydia,2021,279,598.4,46903,23116,23787,16903,19960,3364,2260,370,1749
Pickaway,Chlaydia,2022,223,479.4,47090,23208,23882,16970,20040,3377,2269,371,1756
Pickaway,Chlaydia,2023,287,615.9,47277,23300,23977,17038,20119,3391,2278,373,1763
Pickaway,Chlaydia,2024,197,423.3,47464,23392,24072,17105,20199,3404,2287,374,1770
Pickaway,Gonorrhoea,2020,94,202.2,46717,23024,23693,16836,19881,3351,2251,369,1743
Pickaway,Gonorrhoea,2021,109,233.7,46903,23116,23787,16903,19960,3364,2260,370,1749
Pickaway,Gonorrhoea,2022,88,190.2,47090,23208,23882,16970,20040,3377,2269,371,1756
Pickaway,Gonorrhoea,2023,122,261.8,47277,23300,23977,17038,20119,3391,2278,373,1763
Pickaway,Gonorrhoea,2024,82,176.9,47464,23392,24072,17105,20199,3404,2287,374,1770
Pickaway,Syphillis,2020,10,22.3,46717,23024,23693,16836,19881,3351,2251,369,1743
Pickaway,Syphillis,2021,12,25.8,46903,23116,23787,16903,19960,3364,2260,370,1749
Pickaway,Syphillis,2022,13,29.0,47090,23208,23882,16970,20040,3377,2269,371,1756
Pickaway,Syphillis,2023,8,17.6,47277,23300,23977,17038,20119,3391,2278,373,1763
Pickaway,Syphillis,2024,13,28.8,47464,23392,24072,17105,20199,3404,2287,374,1770
Pike,Chlaydia,2020,325,446.1,72862,35361,37501,31983,27554,3935,8189,1563,3362
Pike,Chlaydia,2021,474,650.9,73153,35502,37651,32110,27664,3950,8221,1569,3375
Pike,Chlaydia,2022,323,443.8,73444,35643,37801,32238,27774,3966,8254,1575,3388
Pike,Chlaydia,2023,377,518.5,73736,35785,37951,32366,27884,3982,8287,1581,3402
Pike,Chlaydia,2024,300,412.2,74027,35926,38101,32494,27994,3997,8320,1588,3415
Pike,Gonorrhoea,2020,165,227.6,72862,35361,37501,31983,27554,3935,8189,1563,3362
Pike,Gonorrhoea,2021,145,199.2,73153,35502,37651,32110,27664,3950,8221,1569,3375
Pike,Gonorrhoea,2022,105,145.1,73444,35643,37801,32238,27774,3966,8254,1575,3388
Pike,Gonorrhoea,2023,105,144.8,73736,35785,37951,32366,27884,3982,8287,1581,3402
Pike,Gonorrhoea,2024,161,221.7,74027,35926,38101,32494,27994,3997,8320,1588,3415
Pike,Syphillis,2020,11,16.4,72862,35361,37501,31983,27554,3935,8189,1563,3362
Pike,Syphillis,2021,13,17.9,73153,35502,37651,32110,27664,3950,8221,1569,3375
Pike,Syphillis,2022,20,28.4,73444,35643,37801,32238,27774,3966,8254,1575,3388
Pike,Syphillis,2023,14,20.2,73736,35785,37951,32366,27884,3982,8287,1581,3402
Pike,Syphillis,2024,18,25.1,74027,35926,38101,32494,27994,3997,8320,1588,3415
Portage,Chlaydia,2020,785,467.6,168021,81836,86185,63902,66003,7900,15743,6543,5285
Portage,Chlaydia,2021,619,368.7,168693,82163,86529,64157,66267,7931,15805,6569,5306
Portage,Chlaydia,2022,628,374.1,169365,82490,86874,64413,66531,7963,15868,6595,5327
Portage,Chlaydia,2023,1053,627.2,170037,82818,87219,64668,66795,7994,15931,6621,5348
Portage,Chlaydia,2024,805,479.2,170709,83145,87563,64924,67059,8026,15994,6647,5369
Portage,Gonorrhoea,2020,370,220.8,168021,81836,86185,63902,66003,7900,15743,6543,5285
Portage,Gonorrhoea,2021,227,135.6,168693,82163,86529,64157,66267,7931,15805,6569,5306
Portage,Gonorrhoea,2022,292,174.0,169365,82490,86874,64413,66531,7963,15868,6595,5327
Portage,Gonorrhoea,2023,361,214.9,170037,82818,87219,64668,66795,7994,15931,6621,5348
Portage,Gonorrhoea,2024,315,187.8,170709,83145,87563,64924,67059,8026,15994,6647,5369
Portage,Syphillis,2020,36,21.9,168021,81836,86185,63902,66003,7900,15743,6543,5285
Portage,Syphillis,2021,31,18.6,168693,82163,86529,64157,66267,7931,15805,6569,5306
Portage,Syphillis,2022,27,16.4,169365,82490,86874,64413,66531,7963,15868,6595,5327
Portage,Syphillis,2023,48,28.8,170037,82818,87219,64668,66795,7994,15931,6621,5348
Portage,Syphillis,2024,35,21.0,170709,83145,87563,64924,67059,8026,15994,6647,5369
Preble,Chlaydia,2020,236,256.8,92175,45052,47123,35419,39684,7963,8423,1313,1925
Preble,Chlaydia,2021,236,256.8,92543,45232,47311,35560,39842,7994,8456,1318,1932
Preble,Chlaydia,2022,285,309.3,92912,45412,47499,35702,40001,8026,8490,1323,1940
Preble,Chlaydia,2023,389,422.2,93281,45592,47688,35844,40160,8058,8524,1328,1948
Preble,Chlaydia,2024,338,366.7,93649,45772,47876,35985,40318,8090,8557,1334,1955
Preble,Gonorrhoea,2020,123,134.5,92175,45052,47123,35419,39684,7963,8423,1313,1925
Preble,Gonorrhoea,2021,99,107.8,92543,45232,47311,35560,39842,7994,8456,1318,1932
Preble,Gonorrhoea,2022,93,101.4,92912,45412,47499,35702,40001,8026,8490,1323,1940
Preble,Gonorrhoea,2023,153,166.2,93281,45592,47688,35844,40160,8058,8524,1328,1948
Preble,Gonorrhoea,2024,144,157.0,93649,45772,47876,35985,40318,8090,8557,1334,1955
Preble,Syphillis,2020,16,17.9,92175,45052,47123,35419,39684,7963,8423,1313,1925
Preble,Syphillis,2021,14,15.7,92543,45232,47311,35560,39842,7994,8456,1318,1932
Preble,Syphillis,2022,16,17.4,92912,45412,47499,35702,40001,8026,8490,1323,1940
Preble,Syphillis,2023,12,13.2,93281,45592,47688,35844,40160,8058,8524,1328,1948
Preble,Syphillis,2024,9,10.8,93649,45772,47876,35985,40318,8090,8557,1334,1955
Putnam,Chlaydia,2020,301,425.8,70834,35659,35175,32604,25824,3043,4829,2533,2180
Putnam,Chlaydia,2021,278,393.8,71117,35801,35315,32734,25927,3055,4848,2543,2188
Putnam,Chlaydia,2022,386,546.2,71400,35944,35456,32864,26030,3067,4867,2553,2197
Putnam,Chlaydia,2023,314,444.5,71684,36086,35597,32995,26133,3079,4886,2563,2206
Putnam,Chlaydia,2024,310,437.7,71967,36229,35737,33125,26237,3091,4906,2573,2214
Putnam,Gonorrhoea,2020,99,141.0,70834,35659,35175,32604,25824,3043,4829,2533,2180
Putnam,Gonorrhoea,2021,94,133.0,71117,35801,35315,32734,25927,3055,4848,2543,2188
Putnam,Gonorrhoea,2022,116,164.6,71400,35944,35456,32864,26030,3067,4867,2553,2197
Putnam,Gonorrhoea,2023,125,177.5,71684,36086,35597,32995,26133,3079,4886,2563,2206
Putnam,Gonorrhoea,2024,124,176.2,71967,36229,35737,33125,26237,3091,4906,2573,2214
Putnam,Syphillis,2020,16,23.3,70834,35659,35175,32604,25824,3043,4829,2533,2180
Putnam,Syphillis,2021,17,24.2,71117,35801,35315,32734,25927,3055,4848,2543,2188
Putnam,Syphillis,2022,17,24.2,71400,35944,35456,32864,26030,3067,4867,2553,2197
Putnam,Syphillis,2023,13,19.4,71684,36086,35597,32995,26133,3079,4886,2563,2206
Putnam,Syphillis,2024,13,18.6,71967,36229,35737,33125,26237,3091,4906,2573,2214
Richland,Chlaydia,2020,600,402.8,149178,75260,73918,63072,59810,9193,2297,5926,1726
Richland,Chlaydia,2021,385,258.3,149774,75561,74213,63324,60049,9229,2306,5949,1732
Richland,Chlaydia,2022,365,245.3,150371,75862,74509,63576,60288,9266,2315,5973,1739
Richland,Chlaydia,2023,392,263.1,150968,76163,74805,63828,60527,9303,2324,5997,1746
Richland,Chlaydia,2024,400,268.2,151564,76464,75100,64081,60766,9340,2333,6020,1753
Richland,Gonorrhoea,2020,155,104.1,149178,75260,73918,63072,59810,9193,2297,5926,1726
Richland,Gonorrhoea,2021,146,98.2,149774,75561,74213,63324,60049,9229,2306,5949,1732
Richland,Gonorrhoea,2022,235,157.8,150371,75862,74509,63576,60288,9266,2315,5973,1739
Richland,Gonorrhoea,2023,174,117.0,150968,76163,74805,63828,60527,9303,2324,5997,1746
Richland,Gonorrhoea,2024,233,156.2,151564,76464,75100,64081,60766,9340,2333,6020,1753
Richland,Syphillis,2020,26,17.9,149178,75260,73918,63072,59810,9193,2297,5926,1726
Richland,Syphillis,2021,17,11.8,149774,75561,74213,63324,60049,9229,2306,5949,1732
Richland,Syphillis,2022,17,11.6,150371,75862,74509,63576,60288,9266,2315,5973,1739
Richland,Syphillis,2023,21,14.6,150968,76163,74805,63828,60527,9303,2324,5997,1746
Richland,Syphillis,2024,18,12.6,151564,76464,75100,64081,60766,9340,2333,6020,1753
Ross,Chlaydia,2020,521,409.4,127471,64059,63412,57046,55179,5261,2363,2981,2505
Ross,Chlaydia,2021,416,327.0,127980,64315,63665,57274,55399,5282,2372,2992,2515
Ross,Chlaydia,2022,660,518.3,128490,64571,63919,57502,55620,5303,2381,3004,2525
Ross,Chlaydia,2023,582,456.7,129000,64827,64172,57730,55841,5324,2391,3016,2535
Ross,Chlaydia,2024,578,453.9,129510,65083,64426,57958,56061,5345,2400,3028,2545
Ross,Gonorrhoea,2020,227,178.5,127471,64059,63412,57046,55179,5261,2363,2981,2505
Ross,Gonorrhoea,2021,179,141.2,127980,64315,63665,57274,55399,5282,2372,2992,2515
Ross,Gonorrhoea,2022,212,166.8,128490,64571,63919,57502,55620,5303,2381,3004,2525
Ross,Gonorrhoea,2023,148,116.5,129000,64827,64172,57730,55841,5324,2391,3016,2535
Ross,Gonorrhoea,2024,192,151.3,129510,65083,64426,57958,56061,5345,2400,3028,2545
Ross,Syphillis,2020,18,14.5,127471,64059,63412,57046,55179,5261,2363,2981,2505
Ross,Syphillis,2021,26,20.9,127980,64315,63665,57274,55399,5282,2372,2992,2515
Ross,Syphillis,2022,27,21.3,128490,64571,63919,57502,55620,5303,2381,3004,2525
Ross,Syphillis,2023,19,15.1,129000,64827,64172,57730,55841,5324,2391,3016,2535
Ross,Syphillis,2024,14,11.7,129510,65083,64426,57958,56061,5345,2400,3028,2545
Sandusky,Chlaydia,2020,378,383.4,98765,48358,50407,42845,39865,9628,5630,3376,2846
Sandusky,Chlaydia,2021,304,308.8,99160,48551,50608,43016,40024,9666,5652,3389,2857
Sandusky,Chlaydia,2022,333,337.5,99555,48744,50810,43187,40183,9705,5675,3403,2868
Sandusky,Chlaydia,2023,483,489.9,99950,48938,51011,43359,40343,9743,5697,3416,2880
Sandusky,Chlaydia,2024,458,464.7,100345,49131,51213,43530,40502,9782,5720,3430,2891
Sandusky,Gonorrhoea,2020,143,145.1,98765,48358,50407,42845,39865,9628,5630,3376,2846
Sandusky,Gonorrhoea,2021,135,137.6,99160,48551,50608,43016,40024,9666,5652,3389,2857
Sandusky,Gonorrhoea,2022,138,140.6,99555,48744,50810,43187,40183,9705,5675,3403,2868
Sandusky,Gonorrhoea,2023,136,138.6,99950,48938,51011,43359,40343,9743,5697,3416,2880
Sandusky,Gonorrhoea,2024,142,144.2,100345,49131,51213,43530,40502,9782,5720,3430,2891
Sandusky,Syphillis,2020,14,14.5,98765,48358,50407,42845,39865,9628,5630,3376,2846
Sandusky,Syphillis,2021,21,21.9,99160,48551,50608,43016,40024,9666,5652,3389,2857
Sandusky,Syphillis,2022,18,18.7,99555,48744,50810,43187,40183,9705,5675,3403,2868
Sandusky,Syphillis,2023,15,16.1,99950,48938,51011,43359,40343,9743,5697,3416,2880
Sandusky,Syphillis,2024,19,19.4,100345,49131,51213,43530,40502,9782,5720,3430,2891
Scioto,Chlaydia,2020,586,336.9,174001,86842,87159,72315,65134,16614,4328,5809,7623
Scioto,Chlaydia,2021,559,321.6,174697,87189,87507,72604,65394,16680,4345,5832,7653
Scioto,Chlaydia,2022,898,516.4,175393,87536,87856,72893,65655,16746,4362,5855,7683
Scioto,Chlaydia,2023,727,418.3,176089,87884,88204,73182,65915,16813,4379,5878,7714
Scioto,Chlaydia,2024,463,266.5,176785,88231,88553,73472,66176,16879,4397,5901,7744
Scioto,Gonorrhoea,2020,203,117.2,174001,86842,87159,72315,65134,16614,4328,5809,7623
Scioto,Gonorrhoea,2021,300,172.9,174697,87189,87507,72604,65394,16680,4345,5832,7653
Scioto,Gonorrhoea,2022,211,121.7,175393,87536,87856,72893,65655,16746,4362,5855,7683
Scioto,Gonorrhoea,2023,298,171.7,176089,87884,88204,73182,65915,16813,4379,5878,7714
Scioto,Gonorrhoea,2024,241,138.6,176785,88231,88553,73472,66176,16879,4397,5901,7744
Scioto,Syphillis,2020,38,22.0,174001,86842,87159,72315,65134,16614,4328,5809,7623
Scioto,Syphillis,2021,38,22.3,174697,87189,87507,72604,65394,16680,4345,5832,7653
Scioto,Syphillis,2022,32,18.6,175393,87536,87856,72893,65655,16746,4362,5855,7683
Scioto,Syphillis,2023,26,15.0,176089,87884,88204,73182,65915,16813,4379,5878,7714
Scioto,Syphillis,2024,42,24.7,176785,88231,88553,73472,66176,16879,4397,5901,7744
Seneca,Chlaydia,2020,296,346.6,85570,41711,43859,37844,31189,8543,4676,2834,2179
Seneca,Chlaydia,2021,295,345.6,85912,41877,44034,37995,31313,8577,4694,2845,2187
Seneca,Chlaydia,2022,261,305.9,86254,42044,44209,38146,31438,8611,4713,2856,2196
Seneca,Chlaydia,2023,374,437.3,86596,42211,44385,38298,31563,8645,4732,2868,2205
Seneca,Chlaydia,2024,361,422.5,86939,42378,44560,38449,31688,8679,4750,2879,2213
Seneca,Gonorrhoea,2020,127,148.5,85570,41711,43859,37844,31189,8543,4676,2834,2179
Seneca,Gonorrhoea,2021,116,136.7,85912,41877,44034,37995,31313,8577,4694,2845,2187
Seneca,Gonorrhoea,2022,141,165.8,86254,42044,44209,38146,31438,8611,4713,2856,2196
Seneca,Gonorrhoea,2023,122,143.7,86596,42211,44385,38298,31563,8645,4732,2868,2205
Seneca,Gonorrhoea,2024,163,191.0,86939,42378,44560,38449,31688,8679,4750,2879,2213
Seneca,Syphillis,2020,13,16.2,85570,41711,43859,37844,31189,8543,4676,2834,2179
Seneca,Syphillis,2021,15,17.8,85912,41877,44034,37995,31313,8577,4694,2845,2187
Seneca,Syphillis,2022,14,17.1,86254,42044,44209,38146,31438,8611,4713,2856,2196
Seneca,Syphillis,2023,14,16.5,86596,42211,44385,38298,31563,8645,4732,2868,2205
Seneca,Syphillis,2024,10,12.2,86939,42378,44560,38449,31688,8679,4750,2879,2213
Shelby,Chlaydia,2020,385,340.7,113008,56158,56850,39672,49934,4278,10331,2680,2194
Shelby,Chlaydia,2021,405,358.9,113460,56382,57077,39830,50133,4295,10372,2690,2202
Shelby,Chlaydia,2022,588,521.1,113912,56607,57304,39989,50333,4312,10413,2701,2211
Shelby,Chlaydia,2023,621,550.1,114364,56831,57532,40148,50533,4329,10454,2712,2220
Shelby,Chlaydia,2024,617,546.6,114816,57056,57759,40306,50732,4346,10496,2722,2229
Shelby,Gonorrhoea,2020,178,158.1,113008,56158,56850,39672,49934,4278,10331,2680,2194
Shelby,Gonorrhoea,2021,261,231.4,113460,56382,57077,39830,50133,4295,10372,2690,2202
Shelby,Gonorrhoea,2022,156,138.6,113912,56607,57304,39989,50333,4312,10413,2701,2211
Shelby,Gonorrhoea,2023,217,192.9,114364,56831,57532,40148,50533,4329,10454,2712,2220
Shelby,Gonorrhoea,2024,203,180.4,114816,57056,57759,40306,50732,4346,10496,2722,2229
Shelby,Syphillis,2020,20,17.9,113008,56158,56850,39672,49934,4278,10331,2680,2194
Shelby,Syphillis,2021,17,15.7,113460,56382,57077,39830,50133,4295,10372,2690,2202
Shelby,Syphillis,2022,29,26.2,113912,56607,57304,39989,50333,4312,10413,2701,2211
Shelby,Syphillis,2023,32,28.4,114364,56831,57532,40148,50533,4329,10454,2712,2220
Shelby,Syphillis,2024,19,17.0,114816,57056,57759,40306,50732,4346,10496,2722,2229
Stark,Chlaydia,2020,2035,542.7,375000,182159,192841,129762,160514,4369,22291,6655,11402
Stark,Chlaydia,2021,2620,698.9,376500,182887,193612,130281,161156,4386,22380,6681,11447
Stark,Chlaydia,2022,1814,483.9,378000,183616,194383,130800,161798,4403,22469,6708,11493
Stark,Chlaydia,2023,2399,639.9,379500,184344,195155,131319,162440,4421,22558,6734,11538
Stark,Chlaydia,2024,1605,428.2,381000,185073,195926,131838,163082,4438,22647,6761,11584
Stark,Gonorrhoea,2020,818,218.2,375000,182159,192841,129762,160514,4369,22291,6655,11402
Stark,Gonorrhoea,2021,976,260.4,376500,182887,193612,130281,161156,4386,22380,6681,11447
Stark,Gonorrhoea,2022,991,264.5,378000,183616,194383,130800,161798,4403,22469,6708,11493
Stark,Gonorrhoea,2023,796,212.4,379500,184344,195155,131319,162440,4421,22558,6734,11538
Stark,Gonorrhoea,2024,1249,333.2,381000,185073,195926,131838,163082,4438,22647,6761,11584
Stark,Syphillis,2020,111,29.8,375000,182159,192841,129762,160514,4369,22291,6655,11402
Stark,Syphillis,2021,93,24.8,376500,182887,193612,130281,161156,4386,22380,6681,11447
Stark,Syphillis,2022,113,30.4,378000,183616,194383,130800,161798,4403,22469,6708,11493
Stark,Syphillis,2023,126,33.8,379500,184344,195155,131319,162440,4421,22558,6734,11538
Stark,Syphillis,2024,114,30.5,381000,185073,195926,131838,163082,4438,22647,6761,11584
Summit,Chlaydia,2020,3922,726.3,540000,270696,269304,212021,231999,21358,14957,2745,17817
Summit,Chlaydia,2021,3504,648.9,542160,271778,270381,212869,232926,21443,15016,2755,17888
Summit,Chlaydia,2022,2808,520.0,544320,272861,271458,213717,233854,21528,15076,2766,17959
Summit,Chlaydia,2023,3900,722.3,546480,273944,272535,214565,234782,21614,15136,2777,18030
Summit,Chlaydia,2024,2742,507.9,548640,275027,273612,215413,235710,21699,15196,2788,18102
Summit,Gonorrhoea,2020,1152,213.4,540000,270696,269304,212021,231999,21358,14957,2745,17817
Summit,Gonorrhoea,2021,1137,210.7,542160,271778,270381,212869,232926,21443,15016,2755,17888
Summit,Gonorrhoea,2022,1384,256.3,544320,272861,271458,213717,233854,21528,15076,2766,17959
Summit,Gonorrhoea,2023,1790,331.5,546480,273944,272535,214565,234782,21614,15136,2777,18030
Summit,Gonorrhoea,2024,1635,302.9,548640,275027,273612,215413,235710,21699,15196,2788,18102
Summit,Syphillis,2020,104,19.4,540000,270696,269304,212021,231999,21358,14957,2745,17817
Summit,Syphillis,2021,163,30.3,542160,271778,270381,212869,232926,21443,15016,2755,17888
Summit,Syphillis,2022,174,32.3,544320,272861,271458,213717,233854,21528,15076,2766,17959
Summit,Syphillis,2023,119,22.1,546480,273944,272535,214565,234782,21614,15136,2777,18030
Summit,Syphillis,2024,146,27.2,548640,275027,273612,215413,235710,21699,15196,2788,18102
Trumbull,Chlaydia,2020,129,356.5,36414,17781,18633,14066,16657,1604,1771,1356,1362
Trumbull,Chlaydia,2021,185,508.7,36559,17852,18707,14122,16723,1610,1778,1361,1367
