County,STI_Disease,Year,Cases,Rate,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,H_MALE,H_FEMALE
Lawrence,Chlaydia,2024,175,311.8,55829.0,27342.0,28487.0,25887.0,27117.0,676.0,557.0,352.0,324.0
Lawrence,Gonorrhoea,2020,83,140.5,58141.0,28515.0,29626.0,27115.0,28307.0,702.0,560.0,319.0,277.0
Lawrence,Gonorrhoea,2021,66,115.0,57415.0,28150.0,29265.0,26739.0,27926.0,687.0,556.0,315.0,286.0
Lawrence,Gonorrhoea,2022,46,81.2,56571.0,27715.0,28856.0,26282.0,27505.0,701.0,577.0,334.0,304.0
Lawrence,Gonorrhoea,2023,30,53.5,56138.0,27435.0,28703.0,25997.0,27335.0,692.0,570.0,331.0,313.0
Lawrence,Gonorrhoea,2024,34,60.6,55829.0,27342.0,28487.0,25887.0,27117.0,676.0,557.0,352.0,324.0
Lawrence,Syphillis,2020,9,15.2,58141.0,28515.0,29626.0,27115.0,28307.0,702.0,560.0,319.0,277.0
Lawrence,Syphillis,2021,10,17.4,57415.0,28150.0,29265.0,26739.0,27926.0,687.0,556.0,315.0,286.0
Lawrence,Syphillis,2022,18,31.8,56571.0,27715.0,28856.0,26282.0,27505.0,701.0,577.0,334.0,304.0
Lawrence,Syphillis,2023,35,62.4,56138.0,27435.0,28703.0,25997.0,27335.0,692.0,570.0,331.0,313.0
Lawrence,Syphillis,2024,15,26.7,55829.0,27342.0,28487.0,25887.0,27117.0,676.0,557.0,352.0,324.0
Licking,Chlaydia,2020,590,331.3,178796.0,88542.0,90254.0,79544.0,81437.0,4059.0,3676.0,2020.0,2022.0
Licking,Chlaydia,2021,533,296.2,180051.0,89179.0,90872.0,79428.0,81253.0,4224.0,3826.0,2123.0,2075.0
Licking,Chlaydia,2022,520,286.7,181899.0,90036.0,91863.0,79466.0,81371.0,4399.0,4029.0,2191.0,2218.0
Licking,Chlaydia,2023,419,228.7,183540.0,90767.0,92773.0,79358.0,81444.0,4644.0,4262.0,2306.0,2374.0
Licking,Chlaydia,2024,433,236.4,184898.0,91491.0,93407.0,79463.0,81475.0,4830.0,4472.0,2404.0,2563.0
Licking,Gonorrhoea,2020,274,153.8,178796.0,88542.0,90254.0,79544.0,81437.0,4059.0,3676.0,2020.0,2022.0
Licking,Gonorrhoea,2021,218,121.1,180051.0,89179.0,90872.0,79428.0,81253.0,4224.0,3826.0,2123.0,2075.0
Licking,Gonorrhoea,2022,140,46.9,181899.0,90036.0,91863.0,79466.0,81371.0,4399.0,4029.0,2191.0,2218.0
Licking,Gonorrhoea,2023,86,77.2,183540.0,90767.0,92773.0,79358.0,81444.0,4644.0,4262.0,2306.0,2374.0
Licking,Gonorrhoea,2024,67,36.6,184898.0,91491.0,93407.0,79463.0,81475.0,4830.0,4472.0,2404.0,2563.0
Licking,Syphillis,2020,17,9.5,178796.0,88542.0,90254.0,79544.0,81437.0,4059.0,3676.0,2020.0,2022.0
Licking,Syphillis,2021,33,18.3,180051.0,89179.0,90872.0,79428.0,81253.0,4224.0,3826.0,2123.0,2075.0
Licking,Syphillis,2022,51,28.1,181899.0,90036.0,91863.0,79466.0,81371.0,4399.0,4029.0,2191.0,2218.0
Licking,Syphillis,2023,62,33.8,183540.0,90767.0,92773.0,79358.0,81444.0,4644.0,4262.0,2306.0,2374.0
Licking,Syphillis,2024,54,29.5,184898.0,91491.0,93407.0,79463.0,81475.0,4830.0,4472.0,2404.0,2563.0
Logan,Chlaydia,2020,113,249.3,46114.0,23029.0,23085.0,21768.0,21811.0,469.0,410.0,518.0,481.0
Logan,Chlaydia,2021,123,266.6,46160.0,23056.0,23104.0,21749.0,21787.0,500.0,406.0,529.0,520.0
Logan,Chlaydia,2022,127,275.8,46040.0,22989.0,23051.0,21656.0,21722.0,510.0,411.0,558.0,501.0
Logan,Chlaydia,2023,92,199.8,46045.0,23037.0,23008.0,21644.0,21678.0,534.0,412.0,586.0,524.0
Logan,Chlaydia,2024,84,182.4,46085.0,23129.0,22956.0,21665.0,21561.0,562.0,431.0,651.0,544.0
Logan,Gonorrhoea,2020,22,39.1,46114.0,23029.0,23085.0,21768.0,21811.0,469.0,410.0,518.0,481.0
Logan,Gonorrhoea,2021,28,43.4,46160.0,23056.0,23104.0,21749.0,21787.0,500.0,406.0,529.0,520.0
Logan,Gonorrhoea,2022,18,60.7,46040.0,22989.0,23051.0,21656.0,21722.0,510.0,411.0,558.0,501.0
Logan,Gonorrhoea,2023,20,48.5,46045.0,23037.0,23008.0,21644.0,21678.0,534.0,412.0,586.0,524.0
Logan,Gonorrhoea,2024,15,32.6,46085.0,23129.0,22956.0,21665.0,21561.0,562.0,431.0,651.0,544.0
Logan,Syphillis,2020,3,6.6,46114.0,23029.0,23085.0,21768.0,21811.0,469.0,410.0,518.0,481.0
Logan,Syphillis,2021,7,15.2,46160.0,23056.0,23104.0,21749.0,21787.0,500.0,406.0,529.0,520.0
Logan,Syphillis,2022,9,19.5,46040.0,22989.0,23051.0,21656.0,21722.0,510.0,411.0,558.0,501.0
Logan,Syphillis,2023,10,21.7,46045.0,23037.0,23008.0,21644.0,21678.0,534.0,412.0,586.0,524.0
Logan,Syphillis,2024,10,21.7,46085.0,23129.0,22956.0,21665.0,21561.0,562.0,431.0,651.0,544.0
Lorain,Chlaydia,2020,1356,434.4,313534.0,155499.0,158035.0,132950.0,136529.0,14807.0,13297.0,16581.0,16495.0
Lorain,Chlaydia,2021,1215,386.7,314301.0,155634.0,158667.0,133075.0,136760.0,14648.0,13573.0,17084.0,16948.0
Lorain,Chlaydia,2022,1283,405.7,316616.0,156751.0,159865.0,133539.0,137533.0,14979.0,13720.0,17539.0,17417.0
Lorain,Chlaydia,2023,1183,372.1,319163.0,158173.0,160990.0,134283.0,138121.0,15198.0,13888.0,18000.0,17861.0
Lorain,Chlaydia,2024,1063,334.4,322030.0,159647.0,162383.0,134979.0,138964.0,15505.0,14108.0,18732.0,18529.0
Lorain,Gonorrhoea,2020,705,159.4,313534.0,155499.0,158035.0,132950.0,136529.0,14807.0,13297.0,16581.0,16495.0
Lorain,Gonorrhoea,2021,466,225.8,314301.0,155634.0,158667.0,133075.0,136760.0,14648.0,13573.0,17084.0,16948.0
Lorain,Gonorrhoea,2022,504,148.3,316616.0,156751.0,159865.0,133539.0,137533.0,14979.0,13720.0,17539.0,17417.0
Lorain,Gonorrhoea,2023,316,99.4,319163.0,158173.0,160990.0,134283.0,138121.0,15198.0,13888.0,18000.0,17861.0
Lorain,Gonorrhoea,2024,249,78.3,322030.0,159647.0,162383.0,134979.0,138964.0,15505.0,14108.0,18732.0,18529.0
Lorain,Syphillis,2020,36,11.5,313534.0,155499.0,158035.0,132950.0,136529.0,14807.0,13297.0,16581.0,16495.0
Lorain,Syphillis,2021,59,18.8,314301.0,155634.0,158667.0,133075.0,136760.0,14648.0,13573.0,17084.0,16948.0
Lorain,Syphillis,2022,120,37.9,316616.0,156751.0,159865.0,133539.0,137533.0,14979.0,13720.0,17539.0,17417.0
Lorain,Syphillis,2023,101,31.8,319163.0,158173.0,160990.0,134283.0,138121.0,15198.0,13888.0,18000.0,17861.0
Lorain,Syphillis,2024,112,35.2,322030.0,159647.0,162383.0,134979.0,138964.0,15505.0,14108.0,18732.0,18529.0
Lucas,Chlaydia,2020,3105,725.0,430870.0,209665.0,221205.0,155888.0,161607.0,41741.0,46809.0,16078.0,16267.0
Lucas,Chlaydia,2021,3005,699.9,429535.0,208846.0,220689.0,154826.0,160786.0,41719.0,46886.0,16226.0,16532.0
Lucas,Chlaydia,2022,3006,704.6,427154.0,207300.0,219854.0,153307.0,159698.0,41463.0,46869.0,16537.0,16966.0
Lucas,Chlaydia,2023,2882,677.3,426240.0,206959.0,219281.0,152650.0,158774.0,41441.0,46894.0,16941.0,17206.0
Lucas,Chlaydia,2024,2504,588.5,426291.0,206860.0,219431.0,152164.0,158397.0,41499.0,47020.0,17244.0,17539.0
Lucas,Gonorrhoea,2020,1886,375.7,430870.0,209665.0,221205.0,155888.0,161607.0,41741.0,46809.0,16078.0,16267.0
Lucas,Gonorrhoea,2021,1613,279.0,429535.0,208846.0,220689.0,154826.0,160786.0,41719.0,46886.0,16226.0,16532.0
Lucas,Gonorrhoea,2022,1480,346.9,427154.0,207300.0,219854.0,153307.0,159698.0,41463.0,46869.0,16537.0,16966.0
Lucas,Gonorrhoea,2023,1187,440.4,426240.0,206959.0,219281.0,152650.0,158774.0,41441.0,46894.0,16941.0,17206.0
Lucas,Gonorrhoea,2024,769,180.7,426291.0,206860.0,219431.0,152164.0,158397.0,41499.0,47020.0,17244.0,17539.0
Lucas,Syphillis,2020,73,17.0,430870.0,209665.0,221205.0,155888.0,161607.0,41741.0,46809.0,16078.0,16267.0
Lucas,Syphillis,2021,153,35.6,429535.0,208846.0,220689.0,154826.0,160786.0,41719.0,46886.0,16226.0,16532.0
Lucas,Syphillis,2022,134,31.4,427154.0,207300.0,219854.0,153307.0,159698.0,41463.0,46869.0,16537.0,16966.0
Lucas,Syphillis,2023,152,35.7,426240.0,206959.0,219281.0,152650.0,158774.0,41441.0,46894.0,16941.0,17206.0
Lucas,Syphillis,2024,138,32.4,426291.0,206860.0,219431.0,152164.0,158397.0,41499.0,47020.0,17244.0,17539.0
Madison,Chlaydia,2020,85,190.8,43858.0,24006.0,19852.0,20679.0,18655.0,2539.0,362.0,714.0,513.0
Madison,Chlaydia,2021,114,256.7,44447.0,24469.0,19978.0,20956.0,18727.0,2698.0,401.0,770.0,525.0
Madison,Chlaydia,2022,84,192.9,43613.0,23574.0,20039.0,20450.0,18768.0,2260.0,405.0,797.0,567.0
Madison,Chlaydia,2023,91,204.0,44668.0,24381.0,20287.0,20963.0,18957.0,2517.0,398.0,875.0,623.0
Madison,Chlaydia,2024,57,127.8,45531.0,24894.0,20637.0,21359.0,19198.0,2556.0,434.0,925.0,666.0
Madison,Gonorrhoea,2020,38,71.2,43858.0,24006.0,19852.0,20679.0,18655.0,2539.0,362.0,714.0,513.0
Madison,Gonorrhoea,2021,39,33.6,44447.0,24469.0,19978.0,20956.0,18727.0,2698.0,401.0,770.0,525.0
Madison,Gonorrhoea,2022,31,85.3,43613.0,23574.0,20039.0,20450.0,18768.0,2260.0,405.0,797.0,567.0
Madison,Gonorrhoea,2023,15,87.8,44668.0,24381.0,20287.0,20963.0,18957.0,2517.0,398.0,875.0,623.0
Madison,Gonorrhoea,2024,16,35.9,45531.0,24894.0,20637.0,21359.0,19198.0,2556.0,434.0,925.0,666.0
Madison,Syphillis,2020,6,13.5,43858.0,24006.0,19852.0,20679.0,18655.0,2539.0,362.0,714.0,513.0
Madison,Syphillis,2021,15,33.8,44447.0,24469.0,19978.0,20956.0,18727.0,2698.0,401.0,770.0,525.0
Madison,Syphillis,2022,15,34.5,43613.0,23574.0,20039.0,20450.0,18768.0,2260.0,405.0,797.0,567.0
Madison,Syphillis,2023,7,15.7,44668.0,24381.0,20287.0,20963.0,18957.0,2517.0,398.0,875.0,623.0
Madison,Syphillis,2024,14,31.4,45531.0,24894.0,20637.0,21359.0,19198.0,2556.0,434.0,925.0,666.0
Mahoning,Chlaydia,2020,1237,547.2,228017.0,111992.0,116025.0,90366.0,92607.0,17305.0,19032.0,7791.0,6424.0
Mahoning,Chlaydia,2021,1108,489.3,226559.0,111057.0,115502.0,89682.0,92176.0,16959.0,18887.0,7835.0,6675.0
Mahoning,Chlaydia,2022,1014,449.4,226104.0,110926.0,115178.0,89477.0,91862.0,16868.0,18733.0,8299.0,7028.0
Mahoning,Chlaydia,2023,1069,473.9,225988.0,110893.0,115095.0,89227.0,91560.0,16814.0,18767.0,8745.0,7376.0
Mahoning,Chlaydia,2024,877,388.7,225786.0,110899.0,114887.0,89069.0,91329.0,16781.0,18726.0,9205.0,7757.0
Mahoning,Gonorrhoea,2020,706,171.5,228017.0,111992.0,116025.0,90366.0,92607.0,17305.0,19032.0,7791.0,6424.0
Mahoning,Gonorrhoea,2021,678,299.4,226559.0,111057.0,115502.0,89682.0,92176.0,16959.0,18887.0,7835.0,6675.0
Mahoning,Gonorrhoea,2022,739,327.5,226104.0,110926.0,115178.0,89477.0,91862.0,16868.0,18733.0,8299.0,7028.0
Mahoning,Gonorrhoea,2023,387,312.3,225988.0,110893.0,115095.0,89227.0,91560.0,16814.0,18767.0,8745.0,7376.0
Mahoning,Gonorrhoea,2024,360,159.6,225786.0,110899.0,114887.0,89069.0,91329.0,16781.0,18726.0,9205.0,7757.0
Mahoning,Syphillis,2020,36,15.9,228017.0,111992.0,116025.0,90366.0,92607.0,17305.0,19032.0,7791.0,6424.0
Mahoning,Syphillis,2021,32,14.1,226559.0,111057.0,115502.0,89682.0,92176.0,16959.0,18887.0,7835.0,6675.0
Mahoning,Syphillis,2022,53,23.5,226104.0,110926.0,115178.0,89477.0,91862.0,16868.0,18733.0,8299.0,7028.0
Mahoning,Syphillis,2023,59,26.2,225988.0,110893.0,115095.0,89227.0,91560.0,16814.0,18767.0,8745.0,7376.0
Mahoning,Syphillis,2024,45,19.9,225786.0,110899.0,114887.0,89069.0,91329.0,16781.0,18726.0,9205.0,7757.0
Marion,Chlaydia,2020,257,396.5,65390.0,34871.0,30519.0,30482.0,28464.0,3347.0,975.0,1097.0,881.0
Marion,Chlaydia,2021,286,437.9,65330.0,34942.0,30388.0,30396.0,28274.0,3483.0,969.0,1094.0,920.0
Marion,Chlaydia,2022,231,357.4,64576.0,34375.0,30201.0,30012.0,28060.0,3269.0,973.0,1141.0,943.0
Marion,Chlaydia,2023,188,289.9,64828.0,34651.0,30177.0,30124.0,27999.0,3410.0,979.0,1199.0,988.0
Marion,Chlaydia,2024,177,272.9,64976.0,34767.0,30209.0,30193.0,27975.0,3420.0,1019.0,1262.0,1038.0
Marion,Gonorrhoea,2020,102,69.4,65390.0,34871.0,30519.0,30482.0,28464.0,3347.0,975.0,1097.0,881.0
Marion,Gonorrhoea,2021,76,157.4,65330.0,34942.0,30388.0,30396.0,28274.0,3483.0,969.0,1094.0,920.0
Marion,Gonorrhoea,2022,57,116.4,64576.0,34375.0,30201.0,30012.0,28060.0,3269.0,973.0,1141.0,943.0
Marion,Gonorrhoea,2023,45,88.2,64828.0,34651.0,30177.0,30124.0,27999.0,3410.0,979.0,1199.0,988.0
Marion,Gonorrhoea,2024,27,41.6,64976.0,34767.0,30209.0,30193.0,27975.0,3420.0,1019.0,1262.0,1038.0
Marion,Syphillis,2020,8,12.3,65390.0,34871.0,30519.0,30482.0,28464.0,3347.0,975.0,1097.0,881.0
Marion,Syphillis,2021,18,27.6,65330.0,34942.0,30388.0,30396.0,28274.0,3483.0,969.0,1094.0,920.0
Marion,Syphillis,2022,21,32.5,64576.0,34375.0,30201.0,30012.0,28060.0,3269.0,973.0,1141.0,943.0
Marion,Syphillis,2023,30,46.3,64828.0,34651.0,30177.0,30124.0,27999.0,3410.0,979.0,1199.0,988.0
Marion,Syphillis,2024,16,24.7,64976.0,34767.0,30209.0,30193.0,27975.0,3420.0,1019.0,1262.0,1038.0
Medina,Chlaydia,2020,330,182.4,182639.0,90783.0,91856.0,86549.0,87626.0,1532.0,1351.0,2356.0,2279.0
Medina,Chlaydia,2021,288,157.1,183403.0,91274.0,92129.0,86842.0,87795.0,1624.0,1400.0,2460.0,2338.0
Medina,Chlaydia,2022,289,157.5,183520.0,91238.0,92282.0,86690.0,87764.0,1678.0,1421.0,2551.0,2440.0
Medina,Chlaydia,2023,270,146.7,184115.0,91627.0,92488.0,86874.0,87854.0,1777.0,1500.0,2630.0,2562.0
Medina,Chlaydia,2024,270,146.7,184625.0,91766.0,92859.0,86924.0,88104.0,1765.0,1512.0,2720.0,2669.0
Medina,Gonorrhoea,2020,91,44.7,182639.0,90783.0,91856.0,86549.0,87626.0,1532.0,1351.0,2356.0,2279.0
Medina,Gonorrhoea,2021,84,25.5,183403.0,91274.0,92129.0,86842.0,87795.0,1624.0,1400.0,2460.0,2338.0
Medina,Gonorrhoea,2022,82,50.3,183520.0,91238.0,92282.0,86690.0,87764.0,1678.0,1421.0,2551.0,2440.0
Medina,Gonorrhoea,2023,47,45.8,184115.0,91627.0,92488.0,86874.0,87854.0,1777.0,1500.0,2630.0,2562.0
Medina,Gonorrhoea,2024,56,30.4,184625.0,91766.0,92859.0,86924.0,88104.0,1765.0,1512.0,2720.0,2669.0
Medina,Syphillis,2020,10,5.5,182639.0,90783.0,91856.0,86549.0,87626.0,1532.0,1351.0,2356.0,2279.0
Medina,Syphillis,2021,9,4.9,183403.0,91274.0,92129.0,86842.0,87795.0,1624.0,1400.0,2460.0,2338.0
Medina,Syphillis,2022,15,8.2,183520.0,91238.0,92282.0,86690.0,87764.0,1678.0,1421.0,2551.0,2440.0
Medina,Syphillis,2023,13,7.1,184115.0,91627.0,92488.0,86874.0,87854.0,1777.0,1500.0,2630.0,2562.0
Medina,Syphillis,2024,17,9.2,184625.0,91766.0,92859.0,86924.0,88104.0,1765.0,1512.0,2720.0,2669.0
Meigs,Chlaydia,2020,43,189.6,22160.0,11061.0,11099.0,10729.0,10813.0,132.0,75.0,100.0,72.0
Meigs,Chlaydia,2021,37,167.5,22084.0,11045.0,11039.0,10695.0,10743.0,138.0,76.0,115.0,81.0
Meigs,Chlaydia,2022,31,141.1,21971.0,11013.0,10958.0,10662.0,10650.0,139.0,85.0,135.0,82.0
Meigs,Chlaydia,2023,38,174.6,21772.0,10955.0,10817.0,10604.0,10508.0,133.0,85.0,170.0,86.0
Meigs,Chlaydia,2024,37,170.0,21491.0,10835.0,10656.0,10464.0,10346.0,140.0,95.0,208.0,87.0
Meigs,Gonorrhoea,2020,10,27.6,22160.0,11061.0,11099.0,10729.0,10813.0,132.0,75.0,100.0,72.0
Meigs,Gonorrhoea,2021,8,44.1,22084.0,11045.0,11039.0,10695.0,10743.0,138.0,76.0,115.0,81.0
Meigs,Gonorrhoea,2022,5,36.2,21971.0,11013.0,10958.0,10662.0,10650.0,139.0,85.0,135.0,82.0
Meigs,Gonorrhoea,2023,6,22.8,21772.0,10955.0,10817.0,10604.0,10508.0,133.0,85.0,170.0,86.0
Meigs,Gonorrhoea,2024,4,18.4,21491.0,10835.0,10656.0,10464.0,10346.0,140.0,95.0,208.0,87.0
Meigs,Syphillis,2020,3,13.2,22160.0,11061.0,11099.0,10729.0,10813.0,132.0,75.0,100.0,72.0
Meigs,Syphillis,2021,3,13.6,22084.0,11045.0,11039.0,10695.0,10743.0,138.0,76.0,115.0,81.0
Meigs,Syphillis,2022,3,13.7,21971.0,11013.0,10958.0,10662.0,10650.0,139.0,85.0,135.0,82.0
Meigs,Syphillis,2023,5,23.0,21772.0,10955.0,10817.0,10604.0,10508.0,133.0,85.0,170.0,86.0
Meigs,Syphillis,2024,0,0.0,21491.0,10835.0,10656.0,10464.0,10346.0,140.0,95.0,208.0,87.0
Mercer,Chlaydia,2020,70,169.6,42532.0,21608.0,20924.0,20785.0,20209.0,136.0,77.0,496.0,425.0
Mercer,Chlaydia,2021,97,228.9,42387.0,21505.0,20882.0,20684.0,20159.0,146.0,81.0,483.0,424.0
Mercer,Chlaydia,2022,73,172.4,42403.0,21521.0,20882.0,20666.0,20134.0,153.0,85.0,475.0,428.0
Mercer,Chlaydia,2023,73,172.0,42448.0,21585.0,20863.0,20691.0,20110.0,159.0,85.0,487.0,483.0
Mercer,Chlaydia,2024,51,120.2,42648.0,21646.0,21002.0,20729.0,20218.0,165.0,96.0,504.0,546.0
Mercer,Gonorrhoea,2020,17,16.5,42532.0,21608.0,20924.0,20785.0,20209.0,136.0,77.0,496.0,425.0
Mercer,Gonorrhoea,2021,20,14.1,42387.0,21505.0,20882.0,20684.0,20159.0,146.0,81.0,483.0,424.0
Mercer,Gonorrhoea,2022,7,41.2,42403.0,21521.0,20882.0,20666.0,20134.0,153.0,85.0,475.0,428.0
Mercer,Gonorrhoea,2023,6,47.2,42448.0,21585.0,20863.0,20691.0,20110.0,159.0,85.0,487.0,483.0
Mercer,Gonorrhoea,2024,7,16.5,42648.0,21646.0,21002.0,20729.0,20218.0,165.0,96.0,504.0,546.0
Mercer,Syphillis,2020,2,4.8,42532.0,21608.0,20924.0,20785.0,20209.0,136.0,77.0,496.0,425.0
Mercer,Syphillis,2021,1,2.4,42387.0,21505.0,20882.0,20684.0,20159.0,146.0,81.0,483.0,424.0
Mercer,Syphillis,2022,3,7.1,42403.0,21521.0,20882.0,20666.0,20134.0,153.0,85.0,475.0,428.0
Mercer,Syphillis,2023,0,0.0,42448.0,21585.0,20863.0,20691.0,20110.0,159.0,85.0,487.0,483.0
Mercer,Syphillis,2024,3,7.1,42648.0,21646.0,21002.0,20729.0,20218.0,165.0,96.0,504.0,546.0
Miami,Chlaydia,2020,231,214.9,108962.0,54049.0,54913.0,50247.0,51263.0,1526.0,1271.0,1142.0,1078.0
Miami,Chlaydia,2021,255,233.1,109426.0,54279.0,55147.0,50326.0,51326.0,1613.0,1367.0,1177.0,1114.0
Miami,Chlaydia,2022,277,251.3,110245.0,54638.0,55607.0,50543.0,51559.0,1636.0,1491.0,1224.0,1169.0
Miami,Chlaydia,2023,263,237.2,110898.0,54954.0,55944.0,50677.0,51725.0,1670.0,1566.0,1230.0,1188.0
Miami,Chlaydia,2024,232,209.2,111950.0,55528.0,56422.0,50910.0,51964.0,1773.0,1675.0,1300.0,1206.0
Miami,Gonorrhoea,2020,96,61.3,108962.0,54049.0,54913.0,50247.0,51263.0,1526.0,1271.0,1142.0,1078.0
Miami,Gonorrhoea,2021,91,89.3,109426.0,54279.0,55147.0,50326.0,51326.0,1613.0,1367.0,1177.0,1114.0
Miami,Gonorrhoea,2022,73,83.2,110245.0,54638.0,55607.0,50543.0,51559.0,1636.0,1491.0,1224.0,1169.0
Miami,Gonorrhoea,2023,68,66.2,110898.0,54954.0,55944.0,50677.0,51725.0,1670.0,1566.0,1230.0,1188.0
Miami,Gonorrhoea,2024,55,49.6,111950.0,55528.0,56422.0,50910.0,51964.0,1773.0,1675.0,1300.0,1206.0
Miami,Syphillis,2020,10,9.3,108962.0,54049.0,54913.0,50247.0,51263.0,1526.0,1271.0,1142.0,1078.0
Miami,Syphillis,2021,7,6.4,109426.0,54279.0,55147.0,50326.0,51326.0,1613.0,1367.0,1177.0,1114.0
Miami,Syphillis,2022,14,12.7,110245.0,54638.0,55607.0,50543.0,51559.0,1636.0,1491.0,1224.0,1169.0
Miami,Syphillis,2023,14,12.6,110898.0,54954.0,55944.0,50677.0,51725.0,1670.0,1566.0,1230.0,1188.0
Miami,Syphillis,2024,6,5.4,111950.0,55528.0,56422.0,50910.0,51964.0,1773.0,1675.0,1300.0,1206.0
Monroe,Chlaydia,2020,21,154.6,13356.0,6785.0,6571.0,6618.0,6387.0,52.0,39.0,37.0,41.0
Monroe,Chlaydia,2021,22,165.1,13339.0,6778.0,6561.0,6599.0,6371.0,59.0,43.0,37.0,39.0
Monroe,Chlaydia,2022,12,90.7,13225.0,6723.0,6502.0,6541.0,6297.0,61.0,57.0,36.0,41.0
Monroe,Chlaydia,2023,20,152.1,13165.0,6677.0,6488.0,6488.0,6265.0,65.0,66.0,40.0,44.0
Monroe,Chlaydia,2024,18,136.9,13051.0,6604.0,6447.0,6418.0,6222.0,66.0,73.0,42.0,49.0
Monroe,Gonorrhoea,2020,6,15.2,13356.0,6785.0,6571.0,6618.0,6387.0,52.0,39.0,37.0,41.0
Monroe,Gonorrhoea,2021,1,44.2,13339.0,6778.0,6561.0,6599.0,6371.0,59.0,43.0,37.0,39.0
Monroe,Gonorrhoea,2022,3,7.5,13225.0,6723.0,6502.0,6541.0,6297.0,61.0,57.0,36.0,41.0
Monroe,Gonorrhoea,2023,2,22.7,13165.0,6677.0,6488.0,6488.0,6265.0,65.0,66.0,40.0,44.0
Monroe,Gonorrhoea,2024,3,22.8,13051.0,6604.0,6447.0,6418.0,6222.0,66.0,73.0,42.0,49.0
Monroe,Syphillis,2020,2,14.7,13356.0,6785.0,6571.0,6618.0,6387.0,52.0,39.0,37.0,41.0
Monroe,Syphillis,2021,1,7.5,13339.0,6778.0,6561.0,6599.0,6371.0,59.0,43.0,37.0,39.0
Monroe,Syphillis,2022,1,7.6,13225.0,6723.0,6502.0,6541.0,6297.0,61.0,57.0,36.0,41.0
Monroe,Syphillis,2023,3,22.8,13165.0,6677.0,6488.0,6488.0,6265.0,65.0,66.0,40.0,44.0
Monroe,Syphillis,2024,2,15.2,13051.0,6604.0,6447.0,6418.0,6222.0,66.0,73.0,42.0,49.0
Montgomery,Chlaydia,2020,3260,613.2,537139.0,260255.0,276884.0,191152.0,198645.0,54054.0,62158.0,10727.0,10490.0
Montgomery,Chlaydia,2021,2915,543.7,536229.0,259549.0,276680.0,189966.0,197842.0,54353.0,62447.0,11039.0,10844.0
Montgomery,Chlaydia,2022,3550,664.9,534355.0,258675.0,275680.0,188477.0,196268.0,54548.0,62395.0,11350.0,11056.0
Montgomery,Chlaydia,2023,3419,640.5,535313.0,259329.0,275984.0,187953.0,195687.0,55101.0,62678.0,11950.0,11585.0
Montgomery,Chlaydia,2024,3056,572.5,537443.0,260492.0,276951.0,187935.0,195512.0,55636.0,63026.0,12551.0,12125.0
Montgomery,Gonorrhoea,2020,2211,415.9,537139.0,260255.0,276884.0,191152.0,198645.0,54054.0,62158.0,10727.0,10490.0
Montgomery,Gonorrhoea,2021,1812,314.7,536229.0,259549.0,276680.0,189966.0,197842.0,54353.0,62447.0,11039.0,10844.0
Montgomery,Gonorrhoea,2022,1680,338.0,534355.0,258675.0,275680.0,188477.0,196268.0,54548.0,62395.0,11350.0,11056.0
Montgomery,Gonorrhoea,2023,1503,281.6,535313.0,259329.0,275984.0,187953.0,195687.0,55101.0,62678.0,11950.0,11585.0
Montgomery,Gonorrhoea,2024,1194,223.7,537443.0,260492.0,276951.0,187935.0,195512.0,55636.0,63026.0,12551.0,12125.0
Montgomery,Syphillis,2020,188,35.4,537139.0,260255.0,276884.0,191152.0,198645.0,54054.0,62158.0,10727.0,10490.0
Montgomery,Syphillis,2021,266,49.6,536229.0,259549.0,276680.0,189966.0,197842.0,54353.0,62447.0,11039.0,10844.0
Montgomery,Syphillis,2022,297,55.6,534355.0,258675.0,275680.0,188477.0,196268.0,54548.0,62395.0,11350.0,11056.0
Montgomery,Syphillis,2023,307,57.5,535313.0,259329.0,275984.0,187953.0,195687.0,55101.0,62678.0,11950.0,11585.0
Montgomery,Syphillis,2024,225,42.2,537443.0,260492.0,276951.0,187935.0,195512.0,55636.0,63026.0,12551.0,12125.0
Morgan,Chlaydia,2020,43,300.6,13752.0,6890.0,6862.0,6354.0,6344.0,231.0,198.0,80.0,57.0
Morgan,Chlaydia,2021,30,219.2,13697.0,6869.0,6828.0,6334.0,6317.0,221.0,188.0,82.0,59.0
Morgan,Chlaydia,2022,33,241.4,13648.0,6842.0,6806.0,6304.0,6297.0,216.0,190.0,88.0,68.0
Morgan,Chlaydia,2023,37,271.1,13626.0,6850.0,6776.0,6291.0,6263.0,228.0,189.0,101.0,73.0
Morgan,Chlaydia,2024,16,117.3,13532.0,6818.0,6714.0,6244.0,6196.0,223.0,185.0,107.0,69.0
Morgan,Gonorrhoea,2020,2,14.0,13752.0,6890.0,6862.0,6354.0,6344.0,231.0,198.0,80.0,57.0
Morgan,Gonorrhoea,2021,5,51.2,13697.0,6869.0,6828.0,6334.0,6317.0,221.0,188.0,82.0,59.0
Morgan,Gonorrhoea,2022,7,36.5,13648.0,6842.0,6806.0,6304.0,6297.0,216.0,190.0,88.0,68.0
Morgan,Gonorrhoea,2023,2,14.7,13626.0,6850.0,6776.0,6291.0,6263.0,228.0,189.0,101.0,73.0
